# Spike B promisc - run 5, host-timestamped, 2026-08-09, nRF54L15 DK (COM7, 115200) running
# ant_core/spike/promisc built for nrf54l15dk/nrf54l15/cpuapp.
#
# Rig: two boards. The capture board hears; the Adafruit Feather nRF52840
# already flashed with the shipping dongle firmware (0FCF:1009, serial
# ...6183) is driven as an ANT+ master by
# ant_core/spike/promisc/spike_b_drive.py --role master. Zero Feather flashes.
# Device under test: #14871 (0x3A17), device type 0x0B, transmission type 5,
# channel period 8182 (4.005 Hz) - the same transmitter Spike A used.
#
# Radio: promiscuous, PCNF0=0, BALEN=2 (on-air address A6 C5 17), STATLEN=12,
# BASE0=BASE1=0xA3650000, eight logical addresses armed (RXADDRESSES=0xFF) with
# the real devnum_lo at slot 5 and seven decoys.
#
# Line format:
#   P t=<us> dt=<us since this device's previous frame> OK|ER m=<RXMATCH>
#     rssi=<dBm> dn=<device number> ty=<device type> tt=<transmission type>
#     B3=<the byte under investigation> pl=<8 payload bytes> crc=<RADIO->RXCRC>
#     air=<us from the ADDRESS interrupt to the END interrupt>
#   S <running counters and a histogram of B3 over CRC-valid frames>
# Payload byte 0 marks what the host asked for: B0 broadcast, A0 acknowledged,
# C0 burst; byte 1 is that message's sequence number in the host script.
# Counters in S lines are cumulative since the board booted, so they span every
# run made without a reflash, not just this one.
#
# Only CRC-valid frames from this device are printed, plus CRC-failing frames
# whose channel ID still reads correctly (there were none). Frames rejected by
# the CRC are noise through a 3-byte matcher and are counted, not printed.
#
# As run 1 but every line carries the host monotonic clock (seconds
# since the logger started) in front of it, which is what the slot
# phase, jitter and open-time figures in docs/spike-b-results.md are
# read from. Host sequence: 10 s broadcast, 2 acknowledged messages,
# a 1-block and a 12-block burst, 6 s broadcast.
#
# host t0 = monotonic 153918.687000
   14.297 S t=2338573642 ours=804 foreign=0 longframe=0 crc_ok=804 crc_err=6772 addr=7576 end=7576 dropped=0  B3: 0A=768 8A=9 AA=27
   58.125 P t=2382428363 dt= +249712 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=C0005AA500112233 crc=222A air=82
   58.406 P t=2382678058 dt= +249695 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=C0005AA500112233 crc=222A air=84
   58.625 P t=2382927753 dt= +249695 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=C0005AA500112233 crc=222A air=85
   58.891 P t=2383177447 dt= +249694 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=C0005AA500112233 crc=222A air=87
   59.156 P t=2383427142 dt= +249695 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=C0005AA500112233 crc=222A air=88
   59.266 S t=2383575141 ours=871 foreign=0 longframe=0 crc_ok=871 crc_err=6797 addr=7668 end=7668 dropped=0  B3: 0A=832 8A=9 AA=30
   59.391 P t=2383676837 dt= +249695 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=C0005AA500112233 crc=222A air=91
   59.656 P t=2383926532 dt= +249695 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=C0005AA500112233 crc=222A air=92
   59.891 P t=2384176227 dt= +249695 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=C0005AA500112233 crc=222A air=94
   60.172 P t=2384425922 dt= +249695 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=8A pl=C0005AA500112233 crc=9D98 air=95
   60.391 P t=2384675616 dt= +249694 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=C0005AA500112233 crc=222A air=97
   60.656 P t=2384925312 dt= +249696 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=C0005AA500112233 crc=222A air=97
   60.906 P t=2385175009 dt= +249697 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=C0005AA500112233 crc=222A air=97
   61.125 P t=2385424706 dt= +249697 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=C0005AA500112233 crc=222A air=97
   61.406 P t=2385674402 dt= +249696 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=C0005AA500112233 crc=222A air=112
   61.672 P t=2385924099 dt= +249697 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=C0005AA500112233 crc=222A air=97
   61.891 P t=2386173795 dt= +249696 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=C0005AA500112233 crc=222A air=97
   62.125 P t=2386423492 dt= +249697 OK m=5 rssi=-36 dn=14871 ty=0B tt=5 B3=0A pl=C0005AA500112233 crc=222A air=97
   62.406 P t=2386673189 dt= +249697 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=C0005AA500112233 crc=222A air=112
   62.672 P t=2386922900 dt= +249711 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B02A5AA500112233 crc=0F9E air=83
   62.891 P t=2387172595 dt= +249695 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B02B5AA500112233 crc=B7FF air=84
   63.156 P t=2387422290 dt= +249695 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B02C5AA500112233 crc=AEBB air=85
   63.375 P t=2387671974 dt= +249684 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B02D5AA500112233 crc=16DA air=97
   63.656 P t=2387921680 dt= +249706 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B02E5AA500112233 crc=CE58 air=89
   63.875 P t=2388171374 dt= +249694 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B02F5AA500112233 crc=7639 air=90
   64.125 P t=2388421069 dt= +249695 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B0305AA500112233 crc=CBAB air=93
   64.406 P t=2388670761 dt= +249692 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B0315AA500112233 crc=73CA air=97
   64.641 P t=2388920459 dt= +249698 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B0325AA500112233 crc=AB48 air=95
   64.922 P t=2389170154 dt= +249695 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B0335AA500112233 crc=1329 air=96
   65.125 P t=2389419851 dt= +249697 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B0345AA500112233 crc=0A6D air=96
   65.406 P t=2389669547 dt= +249696 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B0355AA500112233 crc=B20C air=97
   65.625 P t=2389919244 dt= +249697 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B0365AA500112233 crc=6A8E air=97
   65.891 P t=2390168940 dt= +249696 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B0375AA500112233 crc=D2EF air=97
   66.172 P t=2390418637 dt= +249697 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B0385AA500112233 crc=5806 air=96
   66.375 P t=2390668332 dt= +249695 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B0395AA500112233 crc=E067 air=97
   66.672 P t=2390918030 dt= +249698 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B03A5AA500112233 crc=38E5 air=112
   66.891 P t=2391167743 dt= +249713 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B03B5AA500112233 crc=8084 air=81
   67.156 P t=2391417438 dt= +249695 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B03C5AA500112233 crc=99C0 air=81
   67.359 P t=2391667133 dt= +249695 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B03D5AA500112233 crc=21A1 air=83
   67.641 P t=2391916805 dt= +249672 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B03E5AA500112233 crc=F923 air=122
   67.906 P t=2392166522 dt= +249717 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B03F5AA500112233 crc=4142 air=87
   68.125 P t=2392416217 dt= +249695 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B0405AA500112233 crc=4FCA air=89
   68.375 P t=2392665912 dt= +249695 OK m=5 rssi=-35 dn=14871 ty=0B tt=5 B3=0A pl=B0415AA500112233 crc=F7AB air=91
   74.281 S t=2398573932 ours=908 foreign=0 longframe=0 crc_ok=908 crc_err=6805 addr=7713 end=7713 dropped=0  B3: 0A=868 8A=10 AA=30
   89.313 S t=2413575323 ours=908 foreign=0 longframe=0 crc_ok=908 crc_err=6811 addr=7719 end=7719 dropped=0  B3: 0A=868 8A=10 AA=30
